# t     n_CO      n_C      n_O       n_solidC    n_Mg      	n_Si      n_SiO    n_Mg2SiO4  ncritical_Cg     ncritical_Sig
1800.63893 104150595.67919 70820035567.00502 625440103081.35400 0.00000 2947496219.78930 11.31987 2905333623.48907 0.00000 0.00000 0.00000 
1800.64656 36390570.72932 70887795591.95490 625507863106.30396 0.00000 2947496219.78930 11.33313 2905333623.47581 0.00000 0.00000 0.00000 
1800.67708 0.00000 70924186162.68420 625602532348.82581 0.00000 2947496219.78930 11.34564 2905333623.46330 0.00000 0.00000 0.00000 
1863.17708 104160298.84303 70820025863.84117 625498372049.98352 0.00000 2947496219.78930 11.35740 2905333623.45154 0.00000 0.00000 0.00000 
1863.18471 36393961.04587 70887792201.63834 625566138387.78076 0.00000 2947496219.78930 11.36865 2905333623.44029 0.00000 0.00000 0.00000 
1863.21523 0.00000 70924186162.68420 625660816450.13660 0.00000 2947496219.78930 11.37926 2905333623.42969 0.00000 0.00000 0.00000 
1925.71523 104170002.91087 70820016159.77335 625556646447.22632 0.00000 2947496219.78930 11.38922 2905333623.41973 0.00000 0.00000 0.00000 
1925.72286 36397351.67829 70887788811.00592 625624419098.45898 0.00000 2947496219.78930 11.39876 2905333623.41019 0.00000 0.00000 0.00000 
1925.75338 0.00000 70924186162.68420 625719105981.47034 0.00000 2947496219.78930 11.40774 2905333623.40121 0.00000 0.00000 0.00000 
1988.25338 104179707.88278 70820006454.80144 625614926273.58813 0.00000 2947496219.78930 11.41616 2905333623.39278 0.00000 0.00000 0.00000 
1988.26101 36400742.62659 70887785420.05762 625682705238.84424 0.00000 2947496219.78930 11.42424 2905333623.38470 0.00000 0.00000 0.00000 
1988.29152 0.00000 70924186162.68420 625777400943.33313 0.00000 2947496219.78930 11.43184 2905333623.37710 0.00000 0.00000 0.00000 
2050.79152 104189413.75885 70819996748.92537 625673211529.57471 0.00000 2947496219.78930 11.43895 2905333623.36999 0.00000 0.00000 0.00000 
2050.79915 36404133.89081 70887782028.79341 625740996809.44275 0.00000 2947496219.78930 11.44579 2905333623.36315 0.00000 0.00000 0.00000 
2050.82967 0.00000 70924186162.68420 625835701336.23071 0.00000 2947496219.78930 11.45221 2905333623.35673 0.00000 0.00000 0.00000 
2113.32967 104199120.53916 70819987042.14503 625731502215.69189 0.00000 2947496219.78930 11.45821 2905333623.35074 0.00000 0.00000 0.00000 
2113.33730 36407525.47097 70887778637.21324 625799293810.76001 0.00000 2947496219.78930 11.46399 2905333623.34495 0.00000 0.00000 0.00000 
2113.36782 0.00000 70924186162.68420 625894007160.66919 0.00000 2947496219.78930 11.46940 2905333623.33954 0.00000 0.00000 0.00000 
2175.86782 104208828.22381 70819977334.46040 625789798332.44568 0.00000 2947496219.78930 11.47445 2905333623.33449 0.00000 0.00000 0.00000 
2175.87545 36410917.36711 70887775245.31709 625857596243.30237 0.00000 2947496219.78930 11.47933 2905333623.32961 0.00000 0.00000 0.00000 
2175.90596 0.00000 70924186162.68420 625952318417.15466 0.00000 2947496219.78930 11.48389 2905333623.32505 0.00000 0.00000 0.00000 
2238.40596 104218536.81287 70819967625.87134 625848099880.34204 0.00000 2947496219.78930 11.48813 2905333623.32082 0.00000 0.00000 0.00000 
2238.41359 36414309.57925 70887771853.10495 625915904107.57556 0.00000 2947496219.78930 11.49224 2905333623.31670 0.00000 0.00000 0.00000 
2238.44411 0.00000 70924186162.68420 626010635106.19312 0.00000 2947496219.78930 11.49607 2905333623.31287 0.00000 0.00000 0.00000 
2300.94411 104228246.30643 70819957916.37778 625906406859.88696 0.00000 2947496219.78930 11.49961 2905333623.30933 0.00000 0.00000 0.00000 
2300.95174 36417702.10743 70887768460.57678 625974217404.08594 0.00000 2947496219.78930 11.50307 2905333623.30587 0.00000 0.00000 0.00000 
2300.98226 0.00000 70924186162.68420 626068957228.29077 0.00000 2947496219.78930 11.50629 2905333623.30266 0.00000 0.00000 0.00000 
2363.48226 104237956.70457 70819948205.97964 625964719271.58630 0.00000 2947496219.78930 11.50924 2905333623.29970 0.00000 0.00000 0.00000 
2363.48989 36421094.95167 70887765067.73254 626032536133.33923 0.00000 2947496219.78930 11.51214 2905333623.29680 0.00000 0.00000 0.00000 
2363.52040 0.00000 70924186162.68420 626127284783.95374 0.00000 2947496219.78930 11.51483 2905333623.29412 0.00000 0.00000 0.00000 
2426.02040 104247668.00737 70819938494.67683 626023037115.94653 0.00000 2947496219.78930 11.51728 2905333623.29166 0.00000 0.00000 0.00000 
2426.02803 36424488.11201 70887761674.57220 626090860295.84180 0.00000 2947496219.78930 11.51971 2905333623.28924 0.00000 0.00000 0.00000 
2426.05855 0.00000 70924186162.68420 626185617773.68823 0.00000 2947496219.78930 11.52194 2905333623.28700 0.00000 0.00000 0.00000 
2488.55855 104257380.21493 70819928782.46928 626081360393.47339 0.00000 2947496219.78930 11.52397 2905333623.28498 0.00000 0.00000 0.00000 
2488.56618 36427881.58846 70887758281.09575 626149189892.09985 0.00000 2947496219.78930 11.52599 2905333623.28295 0.00000 0.00000 0.00000 
2488.59670 0.00000 70924186162.68420 626243956198.00049 0.00000 2947496219.78930 11.52784 2905333623.28110 0.00000 0.00000 0.00000 
2551.09670 104267093.32733 70819919069.35689 626139689104.67334 0.00000 2947496219.78930 11.52950 2905333623.27944 0.00000 0.00000 0.00000 
2551.10433 36431275.38107 70887754887.30313 626207524922.61963 0.00000 2947496219.78930 11.53118 2905333623.27776 0.00000 0.00000 0.00000 
2551.13485 0.00000 70924186162.68420 626302300057.39709 0.00000 2947496219.78930 11.53270 2905333623.27624 0.00000 0.00000 0.00000 
2613.63485 104276807.34464 70819909355.33957 626198023250.05249 0.00000 2947496219.78930 11.53405 2905333623.27489 0.00000 0.00000 0.00000 
2613.64248 36434669.48986 70887751493.19434 626265865387.90723 0.00000 2947496219.78930 11.53544 2905333623.27350 0.00000 0.00000 0.00000 
2613.67299 0.00000 70924186162.68420 626360649352.38403 0.00000 2947496219.78930 11.53668 2905333623.27226 0.00000 0.00000 0.00000 
2676.17299 104286522.26696 70819899640.41725 626256362830.11707 0.00000 2947496219.78930 11.53777 2905333623.27117 0.00000 0.00000 0.00000 
2676.18062 36438063.91486 70887748098.76935 626324211288.46924 0.00000 2947496219.78930 11.53890 2905333623.27004 0.00000 0.00000 0.00000 
2676.21114 0.00000 70924186162.68420 626419004083.46777 0.00000 2947496219.78930 11.53991 2905333623.26903 0.00000 0.00000 0.00000 
2738.71114 104296238.09436 70819889924.58984 626314707845.37354 0.00000 2947496219.78930 11.54077 2905333623.26817 0.00000 0.00000 0.00000 
2738.71877 36441458.65611 70887744704.02811 626382562624.81177 0.00000 2947496219.78930 11.54169 2905333623.26725 0.00000 0.00000 0.00000 
2738.74929 0.00000 70924186162.68420 626477364251.15503 0.00000 2947496219.78930 11.54250 2905333623.26644 0.00000 0.00000 0.00000 
2801.24929 104305954.82694 70819880207.85727 626373058296.32812 0.00000 2947496219.78930 11.54317 2905333623.26577 0.00000 0.00000 0.00000 
2801.25692 36444853.71362 70887741308.97060 626440919397.44141 0.00000 2947496219.78930 11.54391 2905333623.26503 0.00000 0.00000 0.00000 
2801.28743 0.00000 70924186162.68420 626535729855.95203 0.00000 2947496219.78930 11.54454 2905333623.26440 0.00000 0.00000 0.00000 
2863.78743 104315672.46477 70819870490.21944 626431414183.48730 0.00000 2947496219.78930 11.54505 2905333623.26389 0.00000 0.00000 0.00000 
2863.79506 36448249.08743 70887737913.59679 626499281606.86462 0.00000 2947496219.78930 11.54564 2905333623.26331 0.00000 0.00000 0.00000 
2863.82558 0.00000 70924186162.68420 626594100898.36548 0.00000 2947496219.78930 11.54612 2905333623.26282 0.00000 0.00000 0.00000 
2926.32558 104325391.00795 70819860771.67627 626489775507.35754 0.00000 2947496219.78930 11.54649 2905333623.26245 0.00000 0.00000 0.00000 
2926.33321 36451644.77757 70887734517.90665 626557649253.58789 0.00000 2947496219.78930 11.54694 2905333623.26200 0.00000 0.00000 0.00000 
2926.36373 0.00000 70924186162.68420 626652477378.90186 0.00000 2947496219.78930 11.54731 2905333623.26164 0.00000 0.00000 0.00000 
2988.86373 104335110.45655 70819851052.22766 626548142268.44543 0.00000 2947496219.78930 11.54756 2905333623.26138 0.00000 0.00000 0.00000 
2988.87136 36455040.78407 70887731121.90015 626616022338.11780 0.00000 2947496219.78930 11.54790 2905333623.26104 0.00000 0.00000 0.00000 
2988.90187 0.00000 70924186162.68420 626710859298.06787 0.00000 2947496219.78930 11.54815 2905333623.26079 0.00000 0.00000 0.00000 
3051.40187 104344830.81066 70819841331.87355 626606514467.25720 0.00000 2947496219.78930 11.54830 2905333623.26064 0.00000 0.00000 0.00000 
3051.40950 36458437.10695 70887727725.57726 626674400860.96106 0.00000 2947496219.78930 11.54855 2905333623.26039 0.00000 0.00000 0.00000 
3051.44002 0.00000 70924186162.68420 626769246656.37036 0.00000 2947496219.78930 11.54871 2905333623.26023 0.00000 0.00000 0.00000 
3113.94002 104354552.07037 70819831610.61385 626664892104.29993 0.00000 2947496219.78930 11.54878 2905333623.26016 0.00000 0.00000 0.00000 
3113.94765 36461833.74626 70887724328.93796 626732784822.62402 0.00000 2947496219.78930 11.54894 2905333623.26000 0.00000 0.00000 0.00000 
3113.97817 0.00000 70924186162.68420 626827639454.31580 0.00000 2947496219.78930 11.54903 2905333623.25991 0.00000 0.00000 0.00000 
3176.47817 104364274.23575 70819821888.44846 626723275180.07996 0.00000 2947496219.78930 11.54902 2905333623.25992 0.00000 0.00000 0.00000 
3176.48580 36465230.70201 70887720931.98221 626791174223.61377 0.00000 2947496219.78930 11.54911 2905333623.25983 0.00000 0.00000 0.00000 
3176.51632 0.00000 70924186162.68420 626886037692.41113 0.00000 2947496219.78930 11.54913 2905333623.25981 0.00000 0.00000 0.00000 
3239.01632 104373997.30690 70819812165.37730 626781663695.10425 0.00000 2947496219.78930 11.54906 2905333623.25988 0.00000 0.00000 0.00000 
3239.02394 36468627.97423 70887717534.70998 626849569064.43689 0.00000 2947496219.78930 11.54910 2905333623.25985 0.00000 0.00000 0.00000 
3239.05446 0.00000 70924186162.68420 626944441371.16309 0.00000 2947496219.78930 11.54906 2905333623.25988 0.00000 0.00000 0.00000 
3301.55446 104383721.28389 70819802441.40031 626840057649.87927 0.00000 2947496219.78930 11.54894 2905333623.26000 0.00000 0.00000 0.00000 
3301.56209 36472025.56296 70887714137.12125 626907969345.60010 0.00000 2947496219.78930 11.54892 2905333623.26002 0.00000 0.00000 0.00000 
3301.59261 0.00000 70924186162.68420 627002850491.07861 0.00000 2947496219.78930 11.54884 2905333623.26010 0.00000 0.00000 0.00000 
3364.09261 104393446.16682 70819792716.51740 626898457044.91187 0.00000 2947496219.78930 11.54867 2905333623.26027 0.00000 0.00000 0.00000 
3364.10024 40411385.43639 70883774777.24783 626962439105.64221 0.00000 2947496219.78930 11.54910 2905333623.25984 0.00000 0.00000 0.00000 
3364.13076 0.00000 70924186162.68420 627061478093.90454 0.00000 2947496219.78930 11.54945 2905333623.25950 0.00000 0.00000 0.00000 
3426.63076 104283219.59056 70819902943.09364 626957194874.31396 0.00000 2947496219.78930 11.54968 2905333623.25926 0.00000 0.00000 0.00000 
3426.63839 46867134.11218 70877319028.57202 627014610959.79236 0.00000 2947496219.78930 11.55087 2905333623.25807 0.00000 0.00000 0.00000 
3426.66890 0.00000 70924186162.68420 627117797759.93164 0.00000 2947496219.78930 11.55195 2905333623.25699 0.00000 0.00000 0.00000 
3489.16890 104077669.98201 70820108492.70219 627013720089.94971 0.00000 2947496219.78930 11.55287 2905333623.25607 0.00000 0.00000 0.00000 
3489.18416 1024349.53300 70923161813.15121 627116773410.39868 0.00000 2947496219.78930 11.55471 2905333623.25424 0.00000 0.00000 0.00000 
3490.16072 0.00000 70924186162.68420 627180077947.25000 0.00000 2947496219.78930 11.55635 2905333623.25259 0.00000 0.00000 0.00000 
3552.66072 103872258.43261 70820313904.25159 627076205688.81750 0.00000 2947496219.78930 11.55786 2905333623.25109 0.00000 0.00000 0.00000 
3552.67598 11450991.89937 70912735170.78484 627168626955.35071 0.00000 2947496219.78930 11.56024 2905333623.24871 0.00000 0.00000 0.00000 
3552.79805 0.00000 70924186162.68420 627249953701.55640 0.00000 2947496219.78930 11.56240 2905333623.24654 0.00000 0.00000 0.00000 
3615.29805 103673323.23721 70820512839.44699 627146280378.31921 0.00000 2947496219.78930 11.56438 2905333623.24456 0.00000 0.00000 0.00000 
3615.31331 20586723.13363 70903599439.55057 627229366978.42285 0.00000 2947496219.78930 11.56720 2905333623.24174 0.00000 0.00000 0.00000 
3615.37435 0.00000 70924186162.68420 627295279351.44995 0.00000 2947496219.78930 11.56979 2905333623.23915 0.00000 0.00000 0.00000 
3677.87435 103472768.78187 70820713393.90234 627191806582.66821 0.00000 2947496219.78930 11.57218 2905333623.23676 0.00000 0.00000 0.00000 
3677.88961 23496431.78090 70900689730.90331 627271782919.66919 0.00000 2947496219.78930 11.57484 2905333623.23410 0.00000 0.00000 0.00000 
3677.95064 0.00000 70924186162.68420 627344348469.63354 0.00000 2947496219.78930 11.57729 2905333623.23166 0.00000 0.00000 0.00000 
3740.45064 103409081.74342 70820777080.94080 627240939387.89014 0.00000 2947496219.78930 11.57953 2905333623.22941 0.00000 0.00000 0.00000 
3740.46590 23481987.33912 70900704175.34509 627320866482.29443 0.00000 2947496219.78930 11.58176 2905333623.22718 0.00000 0.00000 0.00000 
3740.52694 0.00000 70924186162.68420 627393387352.58276 0.00000 2947496219.78930 11.58380 2905333623.22514 0.00000 0.00000 0.00000 
3803.02694 103417165.12835 70820768997.55586 627289970187.45459 0.00000 2947496219.78930 11.58566 2905333623.22328 0.00000 0.00000 0.00000 
3803.04219 23483822.89981 70900702339.78441 627369903529.68311 0.00000 2947496219.78930 11.58753 2905333623.22141 0.00000 0.00000 0.00000 
3803.10323 0.00000 70924186162.68420 627442430068.84937 0.00000 2947496219.78930 11.58922 2905333623.21972 0.00000 0.00000 0.00000 
3865.60323 103425249.14516 70820760913.53905 627339004819.70435 0.00000 2947496219.78930 11.59075 2905333623.21819 0.00000 0.00000 0.00000 
3865.61849 23485658.60398 70900700504.08023 627418944410.24548 0.00000 2947496219.78930 11.59231 2905333623.21663 0.00000 0.00000 0.00000 
3865.67952 0.00000 70924186162.68420 627491476618.73279 0.00000 2947496219.78930 11.59371 2905333623.21524 0.00000 0.00000 0.00000 
3928.17952 103433333.79388 70820752828.89034 627388043284.93896 0.00000 2947496219.78930 11.59496 2905333623.21398 0.00000 0.00000 0.00000 
3928.19478 23487494.45164 70900698668.23257 627467989124.28113 0.00000 2947496219.78930 11.59625 2905333623.21269 0.00000 0.00000 0.00000 
3928.25582 0.00000 70924186162.68420 627540527002.53271 0.00000 2947496219.78930 11.59739 2905333623.21155 0.00000 0.00000 0.00000 
3990.75582 103441419.07457 70820744743.60963 627437085583.45825 0.00000 2947496219.78930 11.59841 2905333623.21053 0.00000 0.00000 0.00000 
3990.77108 23489330.44281 70900696832.24139 627517037672.08997 0.00000 2947496219.78930 11.59947 2905333623.20947 0.00000 0.00000 0.00000 
3990.83211 0.00000 70924186162.68420 627589581220.54883 0.00000 2947496219.78930 11.60040 2905333623.20854 0.00000 0.00000 0.00000 
4053.33211 103449504.98728 70820736657.69693 627486131715.56165 0.00000 2947496219.78930 11.60121 2905333623.20773 0.00000 0.00000 0.00000 
4053.34737 23491166.57750 70900694996.10670 627566090053.97144 0.00000 2947496219.78930 11.60208 2905333623.20686 0.00000 0.00000 0.00000 
4053.40841 0.00000 70924186162.68420 627638639273.08093 0.00000 2947496219.78930 11.60283 2905333623.20611 0.00000 0.00000 0.00000 
4115.90841 103457591.53206 70820728571.15215 627535181681.54895 0.00000 2947496219.78930 11.60347 2905333623.20547 0.00000 0.00000 0.00000 
4115.92366 23493002.85572 70900693159.82848 627615146270.22534 0.00000 2947496219.78930 11.60417 2905333623.20477 0.00000 0.00000 0.00000 
4115.98470 0.00000 70924186162.68420 627687701160.42883 0.00000 2947496219.78930 11.60477 2905333623.20418 0.00000 0.00000 0.00000 
4178.48470 103465678.70895 70820720483.97525 627584235481.71985 0.00000 2947496219.78930 11.60526 2905333623.20368 0.00000 0.00000 0.00000 
4178.49996 23494839.27748 70900691323.40674 627664206321.15125 0.00000 2947496219.78930 11.60582 2905333623.20312 0.00000 0.00000 0.00000 
4178.56099 0.00000 70924186162.68420 627736766882.89209 0.00000 2947496219.78930 11.60628 2905333623.20266 0.00000 0.00000 0.00000 
4241.06099 103473766.51801 70820712396.16620 627633293116.37415 0.00000 2947496219.78930 11.60665 2905333623.20230 0.00000 0.00000 0.00000 
4241.07625 23496675.84278 70900689486.84142 627713270207.04932 0.00000 2947496219.78930 11.60709 2905333623.20185 0.00000 0.00000 0.00000 
4241.13729 0.00000 70924186162.68420 627785836440.77063 0.00000 2947496219.78930 11.60744 2905333623.20151 0.00000 0.00000 0.00000 
4303.63729 103481854.95929 70820704307.72491 627682354585.81128 0.00000 2947496219.78930 11.60769 2905333623.20125 0.00000 0.00000 0.00000 
4303.65255 23498512.55165 70900687650.13255 627762337928.21887 0.00000 2947496219.78930 11.60804 2905333623.20091 0.00000 0.00000 0.00000 
4303.71358 0.00000 70924186162.68420 627834909834.36414 0.00000 2947496219.78930 11.60829 2905333623.20066 0.00000 0.00000 0.00000 
4366.21358 103489944.03283 70820696218.65138 627731419890.33130 0.00000 2947496219.78930 11.60845 2905333623.20049 0.00000 0.00000 0.00000 
4366.22884 23500349.40409 70900685813.28012 627811409484.96008 0.00000 2947496219.78930 11.60871 2905333623.20024 0.00000 0.00000 0.00000 
4366.28987 0.00000 70924186162.68420 627883987063.97253 0.00000 2947496219.78930 11.60887 2905333623.20007 0.00000 0.00000 0.00000 
4428.78987 103498033.73868 70820688128.94553 627780489030.23389 0.00000 2947496219.78930 11.60896 2905333623.19998 0.00000 0.00000 0.00000 
4428.80513 23502186.40012 70900683976.28409 627860484877.57251 0.00000 2947496219.78930 11.60914 2905333623.19980 0.00000 0.00000 0.00000 
4428.86617 0.00000 70924186162.68420 627933068129.89575 0.00000 2947496219.78930 11.60924 2905333623.19970 0.00000 0.00000 0.00000 
4491.36617 103506124.07690 70820680038.60732 627829562005.81897 0.00000 2947496219.78930 11.60926 2905333623.19968 0.00000 0.00000 0.00000 
4491.38143 23504023.53974 70900682139.14447 627909564106.35608 0.00000 2947496219.78930 11.60938 2905333623.19956 0.00000 0.00000 0.00000 
4491.44246 0.00000 70924186162.68420 627982153032.43372 0.00000 2947496219.78930 11.60942 2905333623.19953 0.00000 0.00000 0.00000 
4553.94246 103514215.04753 70820671947.63667 627878638817.38623 0.00000 2947496219.78930 11.60938 2905333623.19956 0.00000 0.00000 0.00000 
4553.95772 23505860.82297 70900680301.86124 627958647171.61072 0.00000 2947496219.78930 11.60945 2905333623.19950 0.00000 0.00000 0.00000 
4554.01876 0.00000 70924186162.68420 628031241771.88599 0.00000 2947496219.78930 11.60943 2905333623.19951 0.00000 0.00000 0.00000 
4616.51876 103522306.65062 70820663856.03358 627927719465.23547 0.00000 2947496219.78930 11.60935 2905333623.19960 0.00000 0.00000 0.00000 
4616.53402 23507698.24982 70900678464.43440 628007734073.63623 0.00000 2947496219.78930 11.60937 2905333623.19958 0.00000 0.00000 0.00000 
4616.59505 0.00000 70924186162.68420 628080334348.55286 0.00000 2947496219.78930 11.60931 2905333623.19964 0.00000 0.00000 0.00000 
4679.09505 103530398.88623 70820655763.79797 627976803949.66663 0.00000 2947496219.78930 11.60918 2905333623.19976 0.00000 0.00000 0.00000 
4679.11031 23509535.82029 70900676626.86392 628056824812.73254 0.00000 2947496219.78930 11.60916 2905333623.19978 0.00000 0.00000 0.00000 
4679.17134 0.00000 70924186162.68420 628129430762.73401 0.00000 2947496219.78930 11.60907 2905333623.19988 0.00000 0.00000 0.00000 
4741.67134 103538491.75440 70820647670.92981 628025892270.97961 0.00000 2947496219.78930 11.60891 2905333623.20004 0.00000 0.00000 0.00000 
4741.68660 23511373.53441 70900674789.14980 628105919389.19971 0.00000 2947496219.78930 11.60885 2905333623.20009 0.00000 0.00000 0.00000 
4741.74764 0.00000 70924186162.68420 628178531014.72974 0.00000 2947496219.78930 11.60873 2905333623.20022 0.00000 0.00000 0.00000 
4804.24764 103546585.25517 70820639577.42903 628074984429.47449 0.00000 2947496219.78930 11.60854 2905333623.20041 0.00000 0.00000 0.00000 
4804.26290 23513211.39217 70900672951.29202 628155017803.33740 0.00000 2947496219.78930 11.60845 2905333623.20049 0.00000 0.00000 0.00000 
4804.32393 0.00000 70924186162.68420 628227635104.83960 0.00000 2947496219.78930 11.60830 2905333623.20064 0.00000 0.00000 0.00000 
4866.82393 103554679.38861 70820631483.29559 628124080425.45105 0.00000 2947496219.78930 11.60808 2905333623.20086 0.00000 0.00000 0.00000 
4866.83919 23515049.39361 70900671113.29060 628204120055.44604 0.00000 2947496219.78930 11.60798 2905333623.20096 0.00000 0.00000 0.00000 
4866.90023 0.00000 70924186162.68420 628276743033.36401 0.00000 2947496219.78930 11.60780 2905333623.20114 0.00000 0.00000 0.00000 
4929.40023 103562774.15476 70820623388.52945 628173180259.20935 0.00000 2947496219.78930 11.60756 2905333623.20138 0.00000 0.00000 0.00000 
4929.41549 23516887.53871 70900669275.14551 628253226145.82532 0.00000 2947496219.78930 11.60744 2905333623.20151 0.00000 0.00000 0.00000 
4929.47652 0.00000 70924186162.68420 628325854800.60278 0.00000 2947496219.78930 11.60724 2905333623.20170 0.00000 0.00000 0.00000 
4991.97652 103570869.55367 70820615293.13054 628222283931.04919 0.00000 2947496219.78930 11.60698 2905333623.20196 0.00000 0.00000 0.00000 
4991.99178 23518725.82750 70900667436.85670 628302336074.77527 0.00000 2947496219.78930 11.60684 2905333623.20210 0.00000 0.00000 0.00000 
4992.05281 0.00000 70924186162.68420 628374970406.85608 0.00000 2947496219.78930 11.60663 2905333623.20232 0.00000 0.00000 0.00000 
5054.55281 103578965.58538 70820607197.09883 628271391441.27075 0.00000 2947496219.78930 11.60636 2905333623.20259 0.00000 0.00000 0.00000 
5054.56807 23520564.25999 70900665598.42422 628351449842.59619 0.00000 2947496219.78930 11.60620 2905333623.20275 0.00000 0.00000 0.00000 
5054.62911 0.00000 70924186162.68420 628424089852.42407 0.00000 2947496219.78930 11.60597 2905333623.20297 0.00000 0.00000 0.00000 
5117.12911 103587062.24996 70820599100.43425 628320502790.17407 0.00000 2947496219.78930 11.60568 2905333623.20326 0.00000 0.00000 0.00000 
5117.14437 23522402.83618 70900663759.84802 628400567449.58777 0.00000 2947496219.78930 11.60551 2905333623.20343 0.00000 0.00000 0.00000 
5117.20540 0.00000 70924186162.68420 628473213137.60657 0.00000 2947496219.78930 11.60527 2905333623.20367 0.00000 0.00000 0.00000 
5179.70540 103595159.54744 70820591003.13678 628369617978.05920 0.00000 2947496219.78930 11.60498 2905333623.20397 0.00000 0.00000 0.00000 
5179.72066 23524241.55610 70900661921.12811 628449688896.05054 0.00000 2947496219.78930 11.60479 2905333623.20415 0.00000 0.00000 0.00000 
5179.78170 0.00000 70924186162.68420 628522340262.70410 0.00000 2947496219.78930 11.60454 2905333623.20440 0.00000 0.00000 0.00000 
5242.28170 103603257.47788 70820582905.20633 628418737005.22620 0.00000 2947496219.78930 11.60424 2905333623.20471 0.00000 0.00000 0.00000 
5242.29696 23526080.41974 70900660082.26447 628498814182.28442 0.00000 2947496219.78930 11.60404 2905333623.20490 0.00000 0.00000 0.00000 
5242.35799 0.00000 70924186162.68420 628571471228.01660 0.00000 2947496219.78930 11.60379 2905333623.20516 0.00000 0.00000 0.00000 
5304.85799 103611356.04132 70820574806.64288 628467859871.97522 0.00000 2947496219.78930 11.60347 2905333623.20547 0.00000 0.00000 0.00000 
5304.87325 23527919.42713 70900658243.25708 628547943308.58936 0.00000 2947496219.78930 11.60327 2905333623.20567 0.00000 0.00000 0.00000 
5304.93428 0.00000 70924186162.68420 628620606033.84424 0.00000 2947496219.78930 11.60300 2905333623.20594 0.00000 0.00000 0.00000 
5367.43428 103619455.23782 70820566707.44638 628516986578.60645 0.00000 2947496219.78930 11.60268 2905333623.20626 0.00000 0.00000 0.00000 
5367.44954 23529758.57827 70900656404.10594 628597076275.26599 0.00000 2947496219.78930 11.60248 2905333623.20647 0.00000 0.00000 0.00000 
5367.51058 0.00000 70924186162.68420 628669744680.48730 0.00000 2947496219.78930 11.60220 2905333623.20674 0.00000 0.00000 0.00000 
5430.01058 103627555.06743 70820558607.61678 628566117125.41992 0.00000 2947496219.78930 11.60187 2905333623.20707 0.00000 0.00000 0.00000 
5430.02584 23531597.87317 70900654564.81104 628646213082.61414 0.00000 2947496219.78930 11.60166 2905333623.20728 0.00000 0.00000 0.00000 
5430.08687 0.00000 70924186162.68420 628718887168.24609 0.00000 2947496219.78930 11.60138 2905333623.20756 0.00000 0.00000 0.00000 
5492.58687 103635655.53019 70820550507.15402 628615251512.71582 0.00000 2947496219.78930 11.60105 2905333623.20789 0.00000 0.00000 0.00000 
5492.60213 23533437.31185 70900652725.37236 628695353730.93408 0.00000 2947496219.78930 11.60083 2905333623.20811 0.00000 0.00000 0.00000 
5492.66317 0.00000 70924186162.68420 628768033497.42065 0.00000 2947496219.78930 11.60055 2905333623.20839 0.00000 0.00000 0.00000 
5555.16317 103643756.62616 70820542406.05806 628664389740.79443 0.00000 2947496219.78930 11.60021 2905333623.20873 0.00000 0.00000 0.00000 
5555.17842 23535276.89431 70900650885.78990 628744498220.52637 0.00000 2947496219.78930 11.59999 2905333623.20895 0.00000 0.00000 0.00000 
5555.23946 0.00000 70924186162.68420 628817183668.31152 0.00000 2947496219.78930 11.59970 2905333623.20924 0.00000 0.00000 0.00000 
5617.73946 103651858.35538 70820534304.32883 628713531809.95618 0.00000 2947496219.78930 11.59936 2905333623.20958 0.00000 0.00000 0.00000 
5617.75472 23537116.62057 70900649046.06364 628793646551.69092 0.00000 2947496219.78930 11.59914 2905333623.20981 0.00000 0.00000 0.00000 
5617.81575 0.00000 70924186162.68420 628866337681.21887 0.00000 2947496219.78930 11.59885 2905333623.21009 0.00000 0.00000 0.00000 
5680.31575 103659960.71790 70820526201.96629 628762677720.50085 0.00000 2947496219.78930 11.59850 2905333623.21044 0.00000 0.00000 0.00000 
5680.33101 23538956.49064 70900647206.19356 628842798724.72815 0.00000 2947496219.78930 11.59828 2905333623.21067 0.00000 0.00000 0.00000 
5680.39205 0.00000 70924186162.68420 628915495536.44299 0.00000 2947496219.78930 11.59798 2905333623.21096 0.00000 0.00000 0.00000 
5742.89205 103668063.71378 70820518098.97043 628811827472.72913 0.00000 2947496219.78930 11.59764 2905333623.21131 0.00000 0.00000 0.00000 
5742.90731 23540796.50454 70900645366.17967 628891954739.93835 0.00000 2947496219.78930 11.59740 2905333623.21154 0.00000 0.00000 0.00000 
5742.96834 0.00000 70924186162.68420 628964657234.28418 0.00000 2947496219.78930 11.59711 2905333623.21183 0.00000 0.00000 0.00000 
5805.46834 103676167.34306 70820509995.34114 628860981066.94116 0.00000 2947496219.78930 11.59676 2905333623.21218 0.00000 0.00000 0.00000 
5805.48360 23542636.66226 70900643526.02196 628941114597.62195 0.00000 2947496219.78930 11.59653 2905333623.21242 0.00000 0.00000 0.00000 
5805.54464 0.00000 70924186162.68420 629013822775.04297 0.00000 2947496219.78930 11.59623 2905333623.21271 0.00000 0.00000 0.00000 
5868.04464 103684271.60579 70820501891.07841 628910138503.43726 0.00000 2947496219.78930 11.59588 2905333623.21307 0.00000 0.00000 0.00000 
5868.05989 23544476.96382 70900641685.72038 628990278298.07910 0.00000 2947496219.78930 11.59564 2905333623.21330 0.00000 0.00000 0.00000 
5868.12093 0.00000 70924186162.68420 629062992159.01978 0.00000 2947496219.78930 11.59534 2905333623.21360 0.00000 0.00000 0.00000 
